32.55927, 57.215805
32.55927, 57.294834
32.55927, 57.37386
32.638298, 57.531914
32.638298, 57.610943
32.717327, 57.768997
32.717327, 57.848022
32.87538, 58.24316
32.87538, 58.32219
32.954407, 58.401215
32.954407, 58.480244
33.033436, 58.55927
33.033436, 58.638298
33.11246, 58.87538
33.19149, 59.033436
33.270515, 59.11246
33.349545, 59.349545
33.42857, 59.349545
33.349545, 59.42857
33.42857, 59.586628
33.5076, 59.586628
33.5076, 59.665653
33.586628, 59.744682
33.665653, 59.823708
33.823708, 59.902737
33.823708, 59.981762
33.902737, 60.06079
33.981762, 60.139816
33.981762, 60.218845
34.06079, 60.218845
34.06079, 60.29787
